,Unnamed: 0,제목,작성 날짜,활동처명,활동내용,활동 지역,활동 기간,모집 시작일,모집 마감일,생활 편의,국제 협력,환경,인권,재해/재난,농어촌,주거 환경,보건 의료,교육,행정 지원,상담,문화,체육,역사,동아리,여행,홍보,사회공헌,기획,언어,현장,기타,장애인,노인,외국인,노숙인,다문화가정,노동자,유아,여성,쪽방촌,청소년,지역사회
365,377,"[JA Korea] 삼일회계법인과 함께하는 대한민국 미래만들기, 봉사하고, 여행하고, 힐링하자! (~6/24)",20180620,JA Korea," 선발된 봉사자는 JA Korea 사전교육 이수 후, 2박 3일간 함께 숙식하며 충남 서천군의 초등학생 대상 JA Korea 경제교육 진행 (학급당 1~2명 수업 진행)"," 사전교육 및 발대식 (서울) 교욱 봉사활동 (충남 서천) 7월 9일 서울에서 발대식 후, 함께 충남 서천으로 이동합니다.", 7월 9일(월) ~ 7월 11일(수) 7월 6일(금) 사전교육 필참,20180607.0,20180624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
366,378,시각장애청소년 운동프로그램'토토가' 프로그램 보조 자원봉사자 모집 (~6/22),20180620,설리번학습지원센터,실로암복지관 설리번학습지원센터에서는 시각장애청소년과 시각중복장애청소년의 건강증진을 위한 운동프로그램 ‘토토가(토요일! 토요일은 운동 가자!)’는 다양한 체육 프로그램 참여를 통해 시각장애 청소년의 신체능력 강화 및 심리·정서적 건강을 도모하는 프로그램의 자원봉사자를 아래와 같이 모집하고 있사오니 많은 신청바랍니다.,"서울 종로구 /설리번학습지원센터 2층 교육실(센터위치: 경기상고 맞은편 브루나이 대사관 옆 골목 / 서울특별시 종로구 자하문로1311), 청운문화스포츠센터(청운초등학교 내)",2018년 6월 23일(토) 12:0016:002018년 6월 30일(토) 09:0013:00 (★양일 가능자 우대),20180611.0,20180622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
367,379,[굿네이버스 좋은마음센터 서울동작]여름방학교실 자원봉사자 모집(~7/11),20180620,굿네이버스 좋은마음센터 서울동작,2018 여름희망나눔학교 자원봉사자,서울 동작구 및 관악구 내 초등학교,,20182008.0,20180218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
368,380,[서울시 소상공인 진흥과] 어린이 전통시장 행사 자원봉사자 모집 (~6.24),20180620,서울시 소상공인지원과,어린이들을 대상으로 하는 체험 부스 운영,"서울시 소재 아현시장, 용문시장","6월 28일, 7월 3일, 7월5일 (이후 지속적으로 행사 개최 예정)",20180620.0,20180624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
369,381,[굿네이버스 경기부천지부] 2018년 여름 희망나눔학교 자원봉사자 모집 !!!(~6/29까지!!),20180620,굿네이버스 경기부천지부,"희망나눔학교 프로그램 활동보조(집단프로그램, 야외활동, 문화체험, 학습지도, 특기교육, 아동상담 등)",부천시 내 위치한 초등학교,2018.07.30(월) ~ 2018.08.10(금) 까지 진행(주말제외 / 10일 간) 월~금 오전 9시30분 ~ 14시까지(야외활동 시 17시까지 진행),20180611.0,20180624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
370,382,[굿네이버스 서울동부]2018 여름 희망나눔학교 자원봉사자 모집 (~7/13),20180620,굿네이버스 서울동부,"▶ 노원구, 중랑구, 동대문구 중 1개의 초등학교의 배치되어 프로그램 진행 및 보조 교사 역할 담당▶ 학습지원, 문화체험, 급식지도, 신체놀이 프로그램 등 다양한 프로그램 진행▶ 점심식사 제공","▶ 노원구, 중랑구, 동대문구",▶ 7월 30일 ~ 8월 10일(주말 제외),20180620.0,20180713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
371,383,[피치마켓] 2018서울국제도서전 부스 운영 자원봉사자 모집!(~6.22),20180620,피치마켓,"2018 서울국제도서전에 참여하는 느린학습자를 위한 쉬운 책을 만드는 비영리 공익단체 피치마켓의 부스 운영을 도와주실 자원봉사자를 모집합니다.쉬운 글 책을 소개하고, 함께 읽는 체험활동을 진행합니다.",서울 강남 코엑스 A홀,6월 20일~24일 5일간 진행됩니다. 하루 또는 연속 지원 가능합니다.,,20180622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
372,384,[퍼블릭포인트] 한국어 자원봉사크루 6기 크루원 모집 (~6/30),20180620,퍼블릭포인트,한국어 교육 봉사,서울 마포구 (홍대입구역 6번출구 근처),7월 ~ 9월,20180620.0,20180630,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
373,385,"아름다운가게 종로책방, 세종로책방(광화문) 여름방학 정기 자원봉사자 모집 (~6.30)",20180619,아름다운가게 책방, 기증품(책/음반) 관리 책방 매장 운영,"1. 아름다운가게 종로책방: 서울 1호선 종각역 4번출구 스타벅스 종각점 지하 1층 / 종로구 종로 64 백합빌딩 b12. 아름다운가게 세종로(광화문)책방: 광화문역, 세종문화회관 바로 옆 / 종로구 세종대로 189 세종로공원 지하 1층",1. 종로책방: 18년 7월 2일 ~ 9월9일2. 세종로(광화문)책방: 18년 6월 26일 ~ 9월2일* 활동기간 종료 후2학기연장 활동 가능.(본인 선택)* 연장 활동 시스케줄(요일/시간 변경 가능),20180619.0,20180630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
374,386,뚝섬한강공원 재능기부 자원봉사자 모집,20180619,한강사업본부,"한강공원을 찾은 시민들에게 평소에 접하기 어려운 예술적 볼거리, 즐길거리를 제공",서울,2018.6.30(10월까지 활동가능),20180619.0,20180628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
375,387,"[(주)코오롱, (재)꽃과어린왕자] 에코 롱롱 Plus 캠프와 함께 할 자원봉사자 모집 (~7/8)",20180619,(주)코오롱, 일반(조 담당 교사 및 프로그램 활동 보조) 영상(사진 및 영상 촬영 편집) 보건(안전지도 및 응급처치), 코오롱 One&Only 타워 (서울 강서구 마곡)코오롱인재개발센터(경기도 용인), 8.1(수) 사전 오리엔테이션 (필참) 8.7(화)~8.9(목) / 2박 3일 (숙식제공),20180618.0,20180708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
376,388,[서울청소년수련관]장애청소년 둥근세상 만들기 캠프 자원봉사자 모집 (~6/24),20180619,서울특별시립 서울청소년수련관,"경증 장애청소년의 또래관계와 사회성 향상활동, 힐링활동 지도",서울청소년수련관 > 국립중앙청소년수련원>서울청소년수련관,2018.6.26 09:30 ~2018.06.28 15:30,20180619.0,20180624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
377,389,[허브] 서울 역사 기행단(서사기) 5기 자원봉사자를 모집합니다. (~6/22),20180619,교육봉사단체 허브,지역아동센터의 아동들과 서울지역의 여러 유적지를 방문하고 역사를 가르쳐줍니다.7/7일은 DMZ방문관계로 10:00~17:00까지 진행됩니다. (이 외 일정은 전부 13:00~17:00),서울 내 사적지 / 지역아동센터,6/23~8/186/23 : 오리엔테이션7/7~8/18 : 격주 토요일 활동(총 4회),20180619.0,20180624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
378,390,[블루무브] 대학생 문화예술 교육봉사자 모집 (~06/27),20180619,파란물결 블루무브, 뽀(POem)쌤: 시 짓기 지도 송(SONG)쌤: 기성곡 개사 및 보컬 녹음 지도 비(VIdeo)쌤: 뮤직비디오 촬영 및 편집 지도* 지원 시 뽀/송/비쌤 중 원하는 분야 선택* 중학교 1학년생 대상,서울, 오리엔테이션: 20180706(금) 13:00 ~ 15:00 워크샵(1): 20180711(수) 13:00 ~ 16:00 워크샵(2): 20180713(금) 13:00 ~ 16:00 수업: 8월 중순 ~ 12월 말 매주 1회씩 A팀: 수요일 14:00 ~ 16:00 신원중학교(서울 양천구) B팀: 금요일 13:00 ~ 15:00 경일중학교(서울 성동구) 보람나눔회: 20181228(금) 16:00 ~ 18:00* 지원 시 A/B팀 중 원하는 팀 선택* 매월 2회 이상 팀 회의 참석 필수* 내부 사정에 따라 변경될 수 있음,20180608.0,20180627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379,391,[menTory x KT&G 상상스타트업캠프］'보통이 아닌 project' 봉사단 모집(인원증원/~06.25),20180618,사회적협동조합 menTory농산어촌 청소년을 위한 보통이 아닌 proect,"농산어촌 청소년들이 교육의 대상에서 교육의 주체로 성장할 수 있도록 자기주도형 프로젝트식 교육을 진행합니다.기존의 일방적으로 학습을 지원하거나 놀이,대화만 하고 오는 멘토링이 아닌 청소년들을 성장시켜 지역내에서 새로운 진로를 모색할 수 있도록 만드는 장기적인 관점으로 진행되는 첫번째 지역재생project입니다.",충남 보령시 2개 학교," 활동 기간 : 2018.07 ~ 2018.12 활동 학교 : 보령시 대천여자중학교, 대천중학교 ( 숙소: 도고 켄싱턴리조트 ) 하계캠프 : 07.22(일)~07.28(토) 자율동아리 운영 : 9월 ~ 12월 ( 주1회, 총 10회/ 멘토당 2회 방문)  활동기간은 6개월이지만 실제 멘토링 활동은 방학중 6일과 학기중 2회를 참여하게 되며,   방학중에는 18명의 멘토가 모두 내려가지만 학기중에는 회차당 2,3명씩 돌아가며 방문하게 됩니다 교육활동 필참! 워크숍 : 06.30 (토) 12:00 ~ 07.01 (일) 17:00 ,   1박2일, 켄싱턴리조트 충주 (서울에서 40분) 집중교육 : 07.07/14/21 (토) , 12:00~18:00, 홍대입구 FASTFIVE (지하철2호선 홍대입구역 2번출구)",20180618.0,20180625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380,392,공무원시험 대비반 영어교육 봉사자 모집 (~6월30일),20180618,서울청각장애인학습지원센터,공무원시험을 준비하는 청각장애인 수험생을 위한 영어과목 학습지원 봉사입니다.,서대문구 수색로2길 161 3층 서울청각장애인학습지원센터 프로그램실(경의중앙선 가좌역 인근),12월까지,20180618.0,20180625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
381,393,[대학생 모집] 삼일회계법인과 함께하는 대한민국 미래만들기 대학생봉사자 모집,20180618,JA KOREA,"선발 된 봉사자는 JA Korea 사전 교육 이수 후, 2박 3일간 함께 숙식하며충남 서천군의 초등학생 대상 JA Korea 경제교육 진행 (학급 당 1~2명이 수업)",충남 서천,"7월 9일(월) ~ 7월 11일(수), 2박 3일",20180607.0,20180624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,394,[신당꿈지역아동센터] 중고등부 1:1학습지도해줄 대학생봉사자 3명 모집(~6/21),20180618,신당꿈지역아동센터,중고등부 1:1 기말고사 학습지도,"서울시 중구 다산로21길8 남정빌딩4층 신당꿈지역아동센터지하철 5, 6호선 청구역 3번 출구 > 국민은행 쪽으로 횡단보도 건너기 > 국민은행에서 우리은행쪽으로직진하기> 신당중앙교회 건물 지나서 ''만식이네(매운갈비찜)'과 '간판'가게 골목으로 들어오면 바로 오른편에 장충마트건물(남정빌딩) 4층지하철 3호선 약수역 1번출구 >장충초등학교방향(이정표 신당중앙교회) > '만식이네(매운갈비찜)'과 '간판'가게 골목으로 들어오면 바로 오른편에 장충마트건물(남정빌딩) 4층",6/23(토) 10:0015:00 (5시간) (점심식사제공),20180618.0,20180621,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
383,395,[KT&G복지재단] 2018년 따뜻한 동화작가 봉사자(일러스트 사용) 모집(~6/24),20180618,KT&G복지재단,사회복지종사자 및 자원봉사자 사회복지현장 체험수기를 주제로 한 따뜻한동화 수기공모전(재단주최)을 통해 선정된12편의 수기를 동화로 제작하는 봉사자,전국,"2018년6월28일(목) ~ 7월29일(일),약1개월※기간 내 동화 제작완료 시 활동종료",20180523.0,20180624,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
384,396,한국어 교육 및 한국 문화 교류 봉사단에서 6기 봉사단원을 모집합니다!(~6/22),20180617,한국어 교육 및 한국 문화 교류 봉사단,1. 한국어 공부2. 한국 문화 교류자세한 활동 내용은 첨부파일을 확인해주세요!!, 홍대 퍼블릭포인트,7월 ~ 8월희망하면 다음 기수에서도 활동 가능합니다.,20180617.0,20180624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
385,397,[피치마켓] 2018서울국제도서전 부스 운영 자원봉사자 모집!(~6.19),20180616,피치마켓,"2018 서울국제도서전에 참여하는 느린학습자를 위한 쉬운 책을 만드는 비영리 공익단체 피치마켓의 부스 운영을 도와주실 자원봉사자를 모집합니다.쉬운 글 책을 소개하고, 함께 읽는 체험활동을 진행합니다.",서울 강남 코엑스 A홀,6월 20일~24일 5일간 진행됩니다. 하루 또는 연속 지원 가능합니다.,20180617.0,20180619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
386,398,JA Korea 대학생경제교육봉사단 회장단 UJAT서울 25기를 모집합니다!!(~6/24),20180616,JA KOREA," 활동기간 : 2018년 9월 ~ 2019년 8월(선발 후 2018년 7,8월은 수습기간으로 다양한 활동에 참여하게 됩니다.) 활동내용 : 매월 셋째주 토요일(변동가능) 정기회의 매월 1회 이상 팀별 회의 대학생경제교육봉사단발대식 및 모니터링 진행 Sline 경제스터디 기획 및 진행 JA Korea 주관다양한 봉사 프로그램 참여 기타 공모전 프로그램 지원 하계/동계 MT 및 체육대회, 취업고민 상담소 JA connect, UJAT의 밤",서울," 활동기간 : 2018년 9월 ~ 2019년 8월(선발 후 2018년 7,8월은 수습기간으로 다양한 활동에 참여하게 됩니다.)",20180528.0,20180624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
387,399,"아름다운가게 종로책방, 세종로책방(광화문) 여름방학 정기 자원봉사자 모집 (~6.30)",20180615,아름다운가게 책방, 기증품(책/음반) 관리 책방 매장 운영,"1. 아름다운가게 종로책방: 서울 1호선 종각역 4번출구 스타벅스 종각점 지하 1층 / 종로구 종로 64 백합빌딩 b12. 아름다운가게 세종로(광화문)책방: 광화문역, 세종문화회관 바로 옆 / 종로구 세종대로 189 세종로공원 지하 1층",1. 종로책방: 18년 7월 2일 ~ 9월9일2. 세종로(광화문)책방: 18년 6월 26일 ~ 9월2일* 활동기간 종료 후2학기연장 활동 가능.(본인 선택)* 연장 활동 시스케줄(요일/시간 변경 가능),20180615.0,20180630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
388,400,[NGO 조인어스코리아] 인턴십 자원활동가 10기 (자원봉사시간/수료증) 모집 ( ~ 6. 16),20180615,조인어스코리아,o 국경없는 언어문화 지식교류 자원 봉사자 관리o 외국인을 위한 다국어 지식 답변 컨텐츠 발굴 / 생산 / 기록 / 배포(공유)o 외국인 교류 행사 프로그램 기획/ SNS 홍보 캠페인/ 후원 모금 프로그램 기획 및 실행o 사회 주요 다문화/외교/외국인 관련 기관 저명 인사 인터뷰 등,(양천 해누리타운 사무국),2018. 6. 27 (수) ~ 2018. 8. 24 (금) (2개월 / 8주 간),20180615.0,20180616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
389,401,[굿네이버스 서울동작]여름방학교실 자원봉사자 모집(~7/11),20180615,굿네이버스 좋은마음센터 서울동작,2018 여름희망나눔학교 자원봉사자,서울 동작구 및 관악구 내 초등학교,,20182008.0,20180218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
390,402,"JA KOREA 대학생경제교육봉사단 회장단 ""UJAT서울 25기""를 모집합니다!!(~6/24)",20180615,JA KOREA," 활동내용 : 매월 셋째주 토요일(변동가능) 정기회의 매월 1회 이상 팀별 회의 대학생경제교육봉사단발대식 및 모니터링 진행 Sline 경제스터디 기획 및 진행 JA Korea 주관다양한 봉사 프로그램 참여 기타 공모전 프로그램 지원 하계/동계 MT 및 체육대회, 취업고민 상담소 JA connect, UJAT의 밤",서울,"활동기간 : 2018년 9월 ~ 2019년 8월(선발 후 2018년 7,8월은 수습기간으로 다양한 활동에 참여하게 됩니다.)",20180528.0,20180624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
391,403,[기아대책] 사랑의집짓기 봉사활동 참가자 모집(~ 2018. 6. 20),20180615,포스코,집짓기 건축봉사활동,"충북 단양, 충북 영동, 경북 포항",2018. 6.21 ~ 6. 28,20180615.0,20180620,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
392,404,고양시 교육봉사단체 위더스에서 신규교사를 모집합니다.(~6/30),20180614,위더스,"주 1회 4시간씩 중학생 수학지도를 합니다.(평일 17:45~21:45, 토요일 13:45~17:45)한 반에는 한 명의 정교사, 2~4명의 부교사, 5~8명의 학생이 있습니다.정교사는 수업 진행을 위주로 하고 부교사는 문제풀이를 돕습니다.두 학기 이상 참여하실 때 정교사로 활동해주실 수 있어요.정규 수업 외에도 학기에 따라 캠퍼스 투어/ 진로체험/ 소풍/ 학생 상담 및 간담회 등의 프로그램이 있습니다.배정된 팀에 따라 업무가 주어질 수 있습니다.",경기도 고양시에 있습니다.교육은 흰돌종합사회복지관에서 이루어지며3호선 백석역에서 걸어서 5분 거리에 있어요.,여름학기는 7월 7일 OT를 시작으로 8월 말까지 이어집니다.약 7주 정도 진행된다고 생각하시면 돼요.선생님들은 배정된 요일에 주 1회 활동하시게 됩니다.7월 7일 OT는 필참이에요!!,20180614.0,20180630,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
